来源_抑郁症超话,来源_焦虑症超话,转发,评论,点赞
False,True,0.002,0.0,0.0012
False,True,0.0,0.0098,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0293,0.002
False,True,0.0,0.0098,0.0002
False,True,0.0,0.0033,0.0
False,True,0.0,0.013,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0065,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0006
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0,0.0002
False,True,0.0,0.0195,0.0012
False,True,0.0,0.0,0.0002
False,True,0.0,0.0098,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.013,0.0002
False,True,0.0,0.0326,0.002
False,True,0.0,0.0,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0749,0.0
False,True,0.0,0.0195,0.0
False,True,0.0,0.0163,0.0
False,True,0.0,0.0098,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0423,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0014
False,True,0.0,0.0065,0.0006
False,True,0.0,0.0,0.0
False,True,0.0,0.0163,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0,0.0004
False,True,0.0,0.0228,0.0002
False,True,0.0,0.0521,0.0006
False,True,0.0,0.0,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0033,0.0002
False,True,0.0,0.013,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0326,0.0012
False,True,0.0,0.0,0.0006
False,True,0.0,0.0098,0.0
False,True,0.0,0.0,0.0
False,True,0.001,0.0163,0.0006
False,True,0.0,0.0586,0.0008
False,True,0.0,0.0,0.0
False,True,0.0,0.013,0.0008
False,True,0.0,0.0,0.0
False,True,0.0,0.0098,0.0018
False,True,0.003,0.0,0.0038
False,True,0.0,0.0,0.0
False,True,0.0,0.0065,0.0006
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0195,0.0022
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0033,0.0
False,True,0.0,0.0065,0.0
False,True,0.0,0.0,0.0006
False,True,0.0,0.0195,0.0
False,True,0.0,0.0521,0.0014
False,True,0.0,0.0,0.0002
False,True,0.0,0.0033,0.0
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0261,0.0004
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0423,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.013,0.001
False,True,0.0,0.0033,0.0
False,True,0.0,0.0033,0.0004
False,True,0.0,0.0033,0.0002
False,True,0.003,0.0,0.0006
False,True,0.0,0.013,0.0002
False,True,0.0,0.0065,0.0006
False,True,0.0,0.0098,0.0002
False,True,0.0,0.0195,0.0018
False,True,0.0,0.0,0.0006
False,True,0.0,0.013,0.0
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0163,0.0004
False,True,0.0,0.013,0.0002
False,True,0.001,0.0098,0.0
False,True,0.0,0.0163,0.0
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0065,0.0
False,True,0.0,0.013,0.0004
False,True,0.0,0.0,0.0002
False,True,0.0,0.0,0.0002
False,True,0.0,0.0065,0.0004
False,True,0.0,0.0619,0.0012
False,True,0.0,0.0,0.0002
False,True,0.001,0.0033,0.0036
False,True,0.0,0.0195,0.0012
False,True,0.004,0.1107,0.0014
False,True,0.0,0.0,0.0
False,True,0.001,0.0033,0.0
False,True,0.001,0.0,0.0022
False,True,0.0,0.0,0.0
False,True,0.0,0.0065,0.0002
False,True,0.001,0.0065,0.0002
False,True,0.0,0.0,0.0004
False,True,0.0,0.0,0.001
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0065,0.0
False,True,0.0,0.0228,0.003
False,True,0.0,0.0,0.0016
False,True,0.0,0.0033,0.0
False,True,0.0,0.0814,0.0018
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0326,0.0002
False,True,0.0,0.0033,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0195,0.0002
False,True,0.0,0.0,0.001
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0814,0.0024
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0,0.0002
False,True,0.0,0.0033,0.0
False,True,0.0,0.0033,0.0002
False,True,0.007,0.0391,0.005
False,True,0.0,0.0,0.0006
False,True,0.0,0.0163,0.0004
False,True,0.0,0.0,0.0006
False,True,0.0,0.0195,0.0016
False,True,0.001,0.101,0.0014
False,True,0.0,0.0,0.0006
False,True,0.0,0.0033,0.0004
False,True,0.0,0.0423,0.0
False,True,0.0,0.013,0.0002
False,True,0.0,0.013,0.0002
False,True,0.0,0.013,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0195,0.0
False,True,0.0,0.0033,0.0006
False,True,0.0,0.0033,0.0006
False,True,0.0,0.013,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0195,0.0024
False,True,0.0,0.0,0.0
False,True,0.001,0.0977,0.0006
False,True,0.0,0.0033,0.0
False,True,0.0,0.0163,0.0008
False,True,0.0,0.0195,0.0008
False,True,0.0,0.0033,0.0004
False,True,0.0,0.013,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0065,0.0
False,True,0.0,0.0033,0.0008
False,True,0.0,0.0065,0.0006
False,True,0.0,0.0358,0.0002
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0423,0.0006
False,True,0.0,0.0065,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0054
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0065,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0163,0.0052
False,True,0.0,0.013,0.0012
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0195,0.0006
False,True,0.0,0.0,0.0002
False,True,0.0,0.0033,0.0
False,True,0.0,0.0098,0.0008
False,True,0.0,0.0391,0.0002
False,True,0.0,0.0326,0.0006
False,True,0.0,0.0586,0.001
False,True,0.0,0.0033,0.0
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0098,0.0002
False,True,0.0,0.0098,0.0008
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0004
False,True,0.0,0.0065,0.0004
False,True,0.0,0.0261,0.0
False,True,0.0,0.013,0.0
False,True,0.0,0.013,0.0
False,True,0.0,0.0261,0.0008
False,True,0.0,0.0358,0.0006
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0098,0.0006
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0195,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0004
False,True,0.0,0.0,0.0002
False,True,0.0,0.0065,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0195,0.0004
False,True,0.0,0.0,0.0002
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0293,0.0004
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0619,0.0014
False,True,0.0,0.0163,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0006
False,True,0.0,0.0065,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.013,0.0012
False,True,0.0,0.0261,0.0016
False,True,0.0,0.0261,0.0004
False,True,0.0,0.0,0.0004
False,True,0.0,0.0,0.0002
False,True,0.0,0.013,0.0016
False,True,0.0,0.0195,0.0004
False,True,0.0,0.0,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0065,0.0004
False,True,0.0,0.0,0.0
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0391,0.0006
False,True,0.0,0.0,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.013,0.0008
False,True,0.0,0.0065,0.0
False,True,0.0,0.0163,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0065,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0261,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0456,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0,0.0004
False,True,0.0,0.0033,0.0
False,True,0.0,0.0065,0.0
False,True,0.0,0.0684,0.003
False,True,0.0,0.0,0.0
False,True,0.0,0.0098,0.0018
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0065,0.0
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0006
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0293,0.0004
False,True,0.0,0.0098,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0228,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0163,0.0
False,True,0.0,0.0619,0.0002
False,True,0.0,0.0065,0.0
False,True,0.0,0.0065,0.0004
False,True,0.0,0.0,0.001
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0033,0.0004
False,True,0.0,0.0,0.0
False,True,0.0,0.0065,0.0
False,True,0.0,0.0098,0.0002
False,True,0.0,0.0065,0.0
False,True,0.0,0.0033,0.0004
False,True,0.0,0.0163,0.0002
False,True,0.0,0.0065,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0006
False,True,0.0,0.0098,0.0002
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0098,0.0
False,True,0.0,0.0033,0.0004
False,True,0.0,0.0651,0.0004
False,True,0.0,0.0065,0.0
False,True,0.0,0.013,0.0008
False,True,0.0,0.0,0.0002
False,True,0.0,0.0098,0.0004
False,True,0.0,0.0065,0.0
False,True,0.0,0.0293,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0065,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0195,0.0006
False,True,0.0,0.0,0.0006
False,True,0.0,0.0163,0.0004
False,True,0.0,0.0065,0.0
False,True,0.0,0.0326,0.0004
False,True,0.0,0.0065,0.0004
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0098,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.001
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0033,0.0
False,True,0.0,0.0228,0.0024
False,True,0.0,0.0293,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0358,0.002
False,True,0.0,0.0065,0.0
False,True,0.0,0.0,0.0006
False,True,0.0,0.0033,0.0004
False,True,0.0,0.0,0.0
False,True,0.0,0.0326,0.0
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0,0.004
False,True,0.009,0.1498,0.0
False,True,0.0,0.0098,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0065,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0098,0.005
False,True,0.0,0.0065,0.0004
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0163,0.0004
False,True,0.0,0.0195,0.0
False,True,0.0,0.0456,0.0028
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0163,0.0004
False,True,0.0,0.0,0.0
False,True,0.0,0.013,0.001
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.013,0.0002
False,True,0.0,0.0,0.0002
False,True,0.0,0.0163,0.0004
False,True,0.0,0.0065,0.0004
False,True,0.0,0.0358,0.0006
False,True,0.0,0.0195,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0163,0.0002
False,True,0.0,0.0098,0.0
False,True,0.001,0.0033,0.0002
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0065,0.0008
False,True,0.0,0.0554,0.0004
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0
False,True,0.001,0.0879,0.0036
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0014
False,True,0.0,0.0,0.0
False,True,0.0,0.0423,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0065,0.0
False,True,0.0,0.0065,0.0008
False,True,0.0,0.0261,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.013,0.0002
False,True,0.0,0.0,0.0004
False,True,0.0,0.0,0.0002
False,True,0.0,0.0,0.0008
False,True,0.0,0.0098,0.0
False,True,0.0,0.0,0.0006
False,True,0.0,0.0,0.001
False,True,0.0,0.0293,0.0004
False,True,0.0,0.0,0.0002
False,True,0.0,0.0293,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0293,0.0004
False,True,0.0,0.0098,0.0004
False,True,0.0,0.013,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0065,0.0
False,True,0.0,0.0065,0.001
False,True,0.0,0.0228,0.0004
False,True,0.0,0.0,0.0002
False,True,0.0,0.0065,0.0
False,True,0.0,0.0195,0.001
False,True,0.0,0.0,0.0002
False,True,0.0,0.0,0.0002
False,True,0.0,0.0326,0.002
False,True,0.0,0.0033,0.0
False,True,0.0,0.013,0.0002
False,True,0.0,0.0,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0008
False,True,0.0,0.0,0.0
False,True,0.0,0.0261,0.0016
False,True,0.0,0.0,0.0
False,True,0.0,0.0098,0.0
False,True,0.0,0.0,0.0008
False,True,0.0,0.0065,0.0
False,True,0.0,0.0098,0.0004
False,True,0.0,0.0163,0.0002
False,True,0.0,0.114,0.0026
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0014
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0163,0.0002
False,True,0.0,0.0,0.0002
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0195,0.0004
False,True,0.0,0.0033,0.0
False,True,0.0,0.0033,0.0004
False,True,0.0,0.0,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0228,0.0006
False,True,0.0,0.0065,0.0
False,True,0.0,0.0098,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0456,0.0016
False,True,0.0,0.0586,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0065,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0006
False,True,0.0,0.0,0.0004
False,True,0.0,0.0,0.0002
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0033,0.0
False,True,0.0,0.0098,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0065,0.0034
False,True,0.0,0.0391,0.0004
False,True,0.0,0.0,0.0
False,True,0.0,0.013,0.0
False,True,0.0,0.0065,0.0
False,True,0.0,0.0358,0.0
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0065,0.0004
False,True,0.0,0.0228,0.0
False,True,0.0,0.0391,0.0004
False,True,0.0,0.0228,0.001
False,True,0.0,0.0098,0.0006
False,True,0.0,0.0098,0.0
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0065,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0619,0.0014
False,True,0.0,0.0,0.0012
False,True,0.0,0.0,0.0002
False,True,0.0,0.0065,0.0
False,True,0.0,0.0293,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.013,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0619,0.0006
False,True,0.0,0.0163,0.0002
False,True,0.0,0.0163,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0326,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0293,0.0006
False,True,0.0,0.0098,0.0014
False,True,0.0,0.0,0.0006
False,True,0.0,0.0,0.0002
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0261,0.0036
False,True,0.0,0.0065,0.0004
False,True,0.0,0.0098,0.0008
False,True,0.0,0.0,0.0
False,True,0.0,0.0098,0.0016
False,True,0.0,0.0,0.0006
False,True,0.0,0.0098,0.0
False,True,0.0,0.0163,0.0006
False,True,0.0,0.0098,0.0
False,True,0.0,0.0098,0.0
False,True,0.0,0.0098,0.0
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0098,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0033,0.0006
False,True,0.0,0.0,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0358,0.002
False,True,0.0,0.0,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0012
False,True,0.0,0.0651,0.002
False,True,0.0,0.0228,0.0
False,True,0.0,0.0163,0.0
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0,0.0002
False,True,0.0,0.0033,0.0
False,True,0.0,0.0033,0.0002
False,True,0.0,0.013,0.0002
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0195,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0004
False,True,0.0,0.0,0.0002
False,True,0.0,0.013,0.0002
False,True,0.003,0.0098,0.0008
False,True,0.0,0.0521,0.0028
False,True,0.0,0.0098,0.0002
False,True,0.0,0.0065,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0033,0.0
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0293,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.013,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0,0.0004
False,True,0.0,0.0,0.0
False,True,0.001,0.0261,0.0006
False,True,0.001,0.0195,0.0002
False,True,0.0,0.0,0.0002
False,True,0.0,0.0098,0.0002
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0749,0.0024
False,True,0.0,0.0,0.0004
False,True,0.0,0.0,0.0
False,True,0.0,0.0228,0.0012
False,True,0.0,0.0228,0.0018
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0004
False,True,0.0,0.013,0.0008
False,True,0.0,0.0,0.0002
False,True,0.0,0.0228,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0195,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.013,0.0
False,True,0.0,0.013,0.0004
False,True,0.0,0.0,0.0008
False,True,0.0,0.013,0.0002
False,True,0.0,0.0033,0.0
False,True,0.0,0.0065,0.0
False,True,0.0,0.0228,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0065,0.0
False,True,0.0,0.0098,0.0008
False,True,0.0,0.0098,0.0
False,True,0.0,0.0228,0.0004
False,True,0.0,0.0261,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0004
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0065,0.0
False,True,0.0,0.0163,0.0008
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0163,0.001
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0004
False,True,0.0,0.0033,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0163,0.0002
False,True,0.0,0.0358,0.0012
False,True,0.0,0.0,0.0
False,True,0.0,0.0065,0.0
False,True,0.0,0.013,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0163,0.0004
False,True,0.0,0.0163,0.0002
False,True,0.0,0.0065,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0195,0.0018
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0065,0.0
False,True,0.0,0.0261,0.0008
False,True,0.0,0.0293,0.0008
False,True,0.0,0.0,0.0002
False,True,0.0,0.0,0.0004
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0065,0.0
False,True,0.0,0.013,0.0002
False,True,0.0,0.0,0.0
False,True,0.001,0.0163,0.0046
False,True,0.0,0.0,0.0004
False,True,0.0,0.0033,0.0006
False,True,0.0,0.114,0.0008
False,True,0.0,0.0326,0.0002
False,True,0.0,0.0456,0.0016
False,True,0.0,0.0033,0.0004
False,True,0.0,0.0065,0.0
False,True,0.0,0.0098,0.0002
False,True,0.0,0.013,0.0
False,True,0.0,0.0065,0.0
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0065,0.0004
False,True,0.0,0.0,0.0006
False,True,0.0,0.0,0.0
False,True,0.0,0.0195,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0098,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0065,0.0014
False,True,0.0,0.0098,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0163,0.0
False,True,0.002,0.0033,0.0056
False,True,0.0,0.0,0.0
False,True,0.0,0.0098,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0163,0.0006
False,True,0.0,0.0,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0195,0.0012
False,True,0.0,0.0,0.0
False,True,0.0,0.013,0.0014
False,True,0.0,0.0261,0.0034
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0293,0.0
False,True,0.001,0.0228,0.0
False,True,0.0,0.013,0.0002
False,True,0.0,0.1205,0.0012
False,True,0.0,0.013,0.0
False,True,0.0,0.0098,0.0
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0098,0.0002
False,True,0.0,0.0098,0.001
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0423,0.0004
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.002
False,True,0.0,0.0033,0.0004
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0098,0.0002
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0098,0.0004
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0489,0.0004
False,True,0.0,0.0456,0.0002
False,True,0.0,0.0033,0.0014
False,True,0.0,0.0293,0.0
False,True,0.0,0.0163,0.0004
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0098,0.0
False,True,0.0,0.0065,0.0
False,True,0.0,0.0098,0.0
False,True,0.0,0.013,0.0018
False,True,0.0,0.0098,0.0
False,True,0.0,0.013,0.001
False,True,0.0,0.0163,0.0002
False,True,0.0,0.0,0.0002
False,True,0.0,0.013,0.0004
False,True,0.0,0.0,0.0
False,True,0.0,0.0651,0.0004
False,True,0.003,0.0,0.0018
False,True,0.001,0.0163,0.0044
False,True,0.0,0.0,0.0
False,True,0.0,0.0065,0.0
False,True,0.0,0.013,0.0006
False,True,0.0,0.0,0.0
False,True,0.0,0.0065,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0261,0.0006
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0008
False,True,0.0,0.0,0.0002
False,True,0.0,0.0065,0.0
False,True,0.0,0.0391,0.0006
False,True,0.0,0.0098,0.0008
False,True,0.0,0.0098,0.0016
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0065,0.0004
False,True,0.0,0.0261,0.0006
False,True,0.0,0.0,0.0002
False,True,0.0,0.0391,0.0
False,True,0.0,0.0065,0.0006
False,True,0.0,0.0879,0.0
False,True,0.0,0.0098,0.0004
False,True,0.0,0.0,0.0012
False,True,0.0,0.0098,0.0018
False,True,0.0,0.0033,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0456,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0098,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0033,0.0
False,True,0.0,0.0065,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0261,0.0
False,True,0.0,0.013,0.0
False,True,0.0,0.0228,0.0
False,True,0.0,0.013,0.001
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0008
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0293,0.0002
False,True,0.0,0.1075,0.0008
False,True,0.0,0.0,0.0
False,True,0.0,0.0065,0.0014
False,True,0.0,0.0,0.0002
False,True,0.0,0.0065,0.0
False,True,0.0,0.0098,0.0002
False,True,0.0,0.0293,0.0
False,True,0.0,0.0,0.0002
False,True,0.0,0.0065,0.0
False,True,0.0,0.0521,0.0
False,True,0.0,0.0033,0.0002
False,True,0.0,0.0065,0.0002
False,True,0.0,0.0,0.0
False,True,0.0,0.0,0.0
False,True,0.0,0.0163,0.0012
False,True,0.0,0.0033,0.0036
False,True,0.0,0.0033,0.0004
False,True,0.0,0.0228,0.0006
False,True,0.0,0.0,0.0
False,True,0.0,0.0912,0.0028
False,True,0.0,0.0033,0.0
False,True,0.0,0.0033,0.0002
